a,name,type,foundation,location,products,sector,employee,assets,equity,revenue,profit
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Promoter_(entertainment),http://dbpedia.org/resource/Video_game_industry,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Promoter_(entertainment),http://dbpedia.org/resource/Video_game_industry,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Promoter_(entertainment),http://dbpedia.org/resource/Video_game_industry,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Promoter_(entertainment),http://dbpedia.org/resource/Video_game_industry,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Collectible_card_game,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Collectible_card_game,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Collectible_card_game,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Collectible_card_game,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Mass_media,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Mass_media,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Mass_media,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Mass_media,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Magazine,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Magazine,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Magazine,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Magazine,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Entertainment,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Entertainment,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Entertainment,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Entertainment,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Video_game_industry,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Video_game_industry,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Video_game_industry,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/Digital_media,http://dbpedia.org/resource/Video_game_industry,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Collectible_card_game,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Collectible_card_game,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Collectible_card_game,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Collectible_card_game,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Mass_media,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Mass_media,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Mass_media,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Mass_media,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Magazine,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Magazine,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Magazine,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Magazine,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Entertainment,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Entertainment,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Entertainment,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Entertainment,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Video_game_industry,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Video_game_industry,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Video_game_industry,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",http://dbpedia.org/resource/List_of_animated_feature_films,http://dbpedia.org/resource/Video_game_industry,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",Music,http://dbpedia.org/resource/Collectible_card_game,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",Music,http://dbpedia.org/resource/Collectible_card_game,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",Music,http://dbpedia.org/resource/Collectible_card_game,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",Music,http://dbpedia.org/resource/Collectible_card_game,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",Music,http://dbpedia.org/resource/Mass_media,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",Music,http://dbpedia.org/resource/Mass_media,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",Music,http://dbpedia.org/resource/Mass_media,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",Music,http://dbpedia.org/resource/Mass_media,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",Music,http://dbpedia.org/resource/Magazine,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",Music,http://dbpedia.org/resource/Magazine,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",Music,http://dbpedia.org/resource/Magazine,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",Music,http://dbpedia.org/resource/Magazine,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",Music,http://dbpedia.org/resource/Entertainment,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Subsidiary,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",Music,http://dbpedia.org/resource/Entertainment,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",Music,http://dbpedia.org/resource/Entertainment,226,"¥18,23280 billion","¥6,900 million",,"¥1,637 million"
http://dbpedia.org/resource/Bushiroad,Bushiroad Inc.,http://dbpedia.org/resource/Kabushiki_gaisha,10/7/2004,"Sumitomo Nakanosakaue Bldg 1-38-1 Chuo, Nakano, Tokyo, Japan",Music,http://dbpedia.org/resource/Entertainment,226,"¥18,23280 billion","¥6,900 million",9.82E+09,"¥1,637 million"
